visits,hits,pageviews,transactions,totalTransactionRevenue
2,27,20,1,206.5
1,15,15,1,352.3
2,21,16,1,356.6
1,30,25,1,16.29
1,14,13,1,15.99
3,32,28,1,88.66
4,46,29,1,358.87
2,28,24,1,43.98
4,60,49,1,78.13
11,30,25,1,653.23
2,40,32,1,13.98
1,39,28,1,54.57
8,51,32,1,121.12
3,42,33,1,21.96
7,43,29,1,110.23
1,19,18,1,45.79
1,19,18,1,47.77
1,13,13,1,16.63
1,21,15,1,147.75
3,27,21,1,283.27
3,50,44,1,303.08
1,17,15,1,25.59
4,32,30,1,139.65
2,20,17,1,84.82
2,19,13,1,243.0
1,13,12,1,59.99
1,18,13,1,60.99
1,13,13,1,15.59
1,18,18,1,16.59
1,39,25,1,17.29
1,14,14,1,80.99
2,20,18,1,286.32
2,22,16,1,29.3
5,24,19,1,256.8
12,41,29,1,125.34
1,15,12,1,18.99
1,18,16,1,106.0
5,70,52,1,48.55
5,17,17,1,63.59
1,23,17,1,44.99
2,44,38,1,49.18
2,15,15,1,50.66
2,23,18,1,39.78
2,17,13,1,23.98
6,43,27,1,97.37
2,11,11,1,73.95
1,18,14,1,10.78
5,30,22,1,90.03
2,21,17,1,147.5
2,30,22,1,29.26
1,11,10,1,260.2
2,39,33,1,12.48
5,48,30,1,72.85
1,25,24,1,379.85
2,41,33,1,33.3
2,22,19,1,27.3
3,44,39,1,64.77
2,18,16,1,65.98
2,19,17,1,26.9
1,15,12,1,25.99
1,12,11,1,183.9
15,86,62,1,1701.58
7,58,45,1,52.13
1,20,15,1,18.39
1,16,14,1,803.4
3,64,50,1,29.96
3,21,20,1,108.41
2,17,16,1,34.98
4,50,33,1,117.36
3,26,19,1,452.0
1,13,12,1,42.38
10,42,24,1,145.94
1,13,13,1,18.59
2,23,19,1,20.98
4,22,15,1,74.48
2,39,34,1,440.02
2,11,11,1,31.86
1,16,16,1,23.99
6,43,34,1,140.23
2,17,15,1,2341.56
13,66,40,1,327.66
2,26,26,1,29.18
1,13,12,1,107.99
2,60,47,1,641.75
5,12,10,1,63.31
2,24,22,1,751.08
2,14,12,1,122.96
2,23,18,1,35.78
1,16,13,1,171.95
3,29,24,1,37.05
2,29,26,2,91.62
3,25,18,1,90.77
3,37,27,1,51.93
4,25,22,1,255.27
3,56,42,1,544.38
4,34,25,1,97.37
1,13,11,1,88.99
1,33,24,1,70.59
2,14,12,1,39.38
8,37,28,1,160.6
2,33,30,1,44.98
8,44,32,1,253.78
1,12,12,1,22.98
2,34,32,1,55.38
4,96,73,1,137.93
2,26,21,1,32.9
1,18,18,1,47.79
4,32,26,1,78.92
1,25,23,1,29.99
3,38,26,1,39.93
2,19,17,1,37.98
1,22,20,1,685.66
8,52,33,1,592.58
6,37,29,1,131.93
1,20,17,1,13.63
9,32,25,1,237.71
1,19,16,1,14.99
5,45,34,1,77.9
4,15,12,1,87.96
2,24,21,1,47.99
1,14,12,1,47.99
1,15,15,1,24.19
1,31,28,1,22.57
5,36,29,1,47.66
5,28,23,1,21.17
2,57,38,1,1291.36
4,12,12,1,48.04
2,26,21,1,112.9
4,18,12,1,287.0
6,21,15,1,1198.2
3,26,24,1,151.57
2,35,29,1,17.18
3,24,20,1,125.37
1,16,13,1,36.99
1,20,20,1,18.59
1,31,26,1,58.99
4,31,26,1,112.0
1,16,14,1,20.99
2,29,22,2,134.0
1,15,13,1,20.31
2,29,24,1,34.61
5,55,34,1,337.94
3,33,29,1,57.97
3,75,49,1,43.07
2,73,62,1,57.64
1,24,22,1,79.97
8,62,40,1,47.81
1,18,15,1,22.59
5,39,27,1,40.74
4,31,26,1,59.26
3,44,33,1,301.16
1,25,19,1,60.43
3,19,15,1,70.97
2,19,15,1,22.02
5,71,44,1,62.57
1,16,14,1,105.5
2,19,19,1,31.58
2,13,13,1,35.62
1,12,12,1,163.5
2,21,17,1,40.98
1,20,17,1,59.99
2,20,20,1,23.78
2,20,18,1,2369.5
2,17,13,1,32.38
1,25,20,1,90.58
2,29,26,1,216.18
1,15,14,1,57.07
6,44,32,1,602.84
3,42,26,1,44.16
2,35,25,1,774.4
1,23,20,1,21.31
1,17,17,1,62.99
1,32,25,1,8.5
2,47,37,1,31.02
6,75,52,1,101.24
2,22,17,1,53.38
1,31,25,1,21.99
1,4,4,1,105.99
2,5,5,1,40.98
2,13,13,1,44.98
1,21,20,1,40.99
4,59,39,1,32.93
3,21,19,1,61.94
1,18,16,1,18.59
1,12,11,1,66.99
5,30,19,1,71.43
5,31,27,1,72.95
1,17,13,1,11.5
2,27,22,1,25.28
15,51,47,1,1272.19
7,22,21,1,78.46
1,17,14,1,38.39
1,21,18,1,14.99
1,14,14,1,22.99
1,18,15,1,51.79
1,13,12,1,21.95
3,20,18,1,47.41
3,44,36,1,47.81
4,57,36,1,918.52
1,26,24,1,19.59
2,93,74,3,392.91
2,17,15,1,79.98
1,26,16,1,66.59
6,65,34,1,103.23
1,13,13,1,17.99
2,26,21,1,38.98
4,46,36,1,54.88
2,35,23,1,44.98
2,26,21,1,28.78
15,44,33,1,354.4
1,31,26,1,41.49
1,24,22,1,31.19
3,18,16,1,54.97
1,20,20,1,17.19
1,19,15,1,34.19
4,39,26,1,74.75
5,47,39,1,66.54
2,29,22,1,33.98
1,11,11,1,22.99
1,14,14,1,14.59
1,78,55,1,70.35
3,47,38,2,53.36
2,29,25,1,22.98
2,24,20,1,35.28
1,17,13,1,125.8
2,28,21,1,117.98
1,17,15,1,21.99
2,24,17,1,50.38
1,23,17,1,50.79
3,35,31,1,44.93
1,20,15,1,17.19
1,19,16,1,32.19
2,27,23,1,33.97
3,49,42,1,37.77
1,12,11,1,23.39
1,36,28,1,131.73
1,24,24,1,38.39
2,22,18,1,28.22
4,36,23,1,77.7
2,19,15,1,23.98
4,33,23,1,151.4
1,20,17,1,30.19
2,21,17,1,32.18
5,44,33,1,574.29
6,33,25,1,88.3
2,39,28,1,84.78
2,26,22,1,37.78
2,16,14,1,14.98
1,31,23,1,6252.75
2,30,21,2,192.56
1,15,15,1,20.79
16,103,75,2,143.89
1,17,14,1,22.0
4,13,13,1,52.95
2,35,29,1,14.49
1,19,18,1,23.99
7,22,14,1,218.24
1,42,37,1,21.99
5,43,31,1,103.33
1,22,18,1,56.9
3,39,29,1,101.37
10,94,69,1,144.08
3,25,19,2,14.5
15,90,70,1,186.29
3,32,23,1,126.6
1,20,16,1,74.06
10,61,37,1,142.94
4,40,31,1,55.24
2,30,23,1,75.27
1,21,18,1,63.99
3,52,44,1,52.37
19,89,56,1,570.16
3,27,25,1,152.57
1,17,15,1,18.79
1,20,18,1,12.99
1,10,10,1,18.59
3,55,39,1,544.25
5,18,15,1,37.09
3,23,19,1,65.77
2,23,20,1,35.98
5,31,25,1,64.11
2,29,22,1,53.38
2,30,26,1,30.98
6,37,26,1,735.08
2,30,22,1,30.94
11,104,77,1,244.13
1,18,18,1,14.98
6,40,27,1,54.66
4,17,15,1,76.57
1,16,12,1,209.0
1,30,26,1,29.99
1,26,26,1,22.19
1,27,21,1,312.45
1,34,30,1,15.29
1,38,32,1,43.59
10,64,41,1,87.72
7,67,45,1,98.93
2,26,24,1,5501.0
2,31,28,1,73.16
4,28,24,1,149.16
1,13,11,1,21.99
1,13,13,1,301.97
4,49,37,2,47.42
5,28,22,1,83.95
5,53,39,1,27.95
1,23,20,1,80.99
1,14,12,1,61.99
1,47,36,1,19.59
1,15,15,1,17.29
1,20,16,1,376.4
1,17,16,1,30.19
2,40,31,1,36.78
12,68,45,1,242.7
6,38,31,1,64.85
1,24,19,1,17.19
3,22,16,1,62.37
1,35,28,1,65.79
6,22,18,1,166.03
15,74,46,1,793.65
3,36,24,1,9.37
2,30,26,1,39.28
1,14,11,1,25.99
1,13,11,1,16.99
1,9,8,1,41.99
3,40,30,1,46.57
7,46,38,3,95.41
2,20,19,1,39.98
1,20,17,1,22.99
2,29,23,1,66.89
2,17,15,1,34.78
1,16,14,1,25.19
1,12,10,1,16.29
2,34,26,1,42.98
12,25,19,1,235.07
2,65,45,1,485.6
4,49,39,1,133.96
7,57,42,1,98.41
4,50,40,1,98.87
5,13,13,1,88.44
2,34,32,1,108.6
2,33,27,1,157.48
1,46,36,1,21.59
2,12,12,1,35.98
2,48,40,1,32.18
2,15,15,1,45.98
1,29,25,1,3.99
1,16,15,1,38.59
1,11,11,1,57.07
1,16,16,1,21.19
2,18,14,1,121.4
2,23,21,1,23.98
4,45,34,1,25.28
2,23,17,1,31.78
1,16,15,1,20.59
1,17,15,1,22.99
4,19,17,1,90.5
1,22,18,1,23.19
9,50,33,1,38.53
1,17,13,1,17.59
1,13,12,1,27.39
3,29,25,1,33.15
6,76,55,1,134.1
3,19,13,1,60.16
1,20,17,1,68.99
1,24,22,1,36.59
12,90,76,1,110.38
2,56,42,1,35.62
1,35,28,1,11.98
1,34,28,1,14.59
4,86,59,1,176.88
2,10,10,1,299.76
2,11,11,1,28.18
1,23,20,1,16.29
1,28,24,1,88.99
1,18,14,1,19.79
2,27,12,1,36.98
5,55,41,1,114.16
5,15,13,1,118.15
1,12,11,1,33.0
5,24,18,1,308.35
3,30,23,1,83.59
1,15,14,1,21.59
6,41,29,1,343.31
4,33,29,3,75.16
1,13,11,1,29.0
4,21,15,1,115.52
2,40,35,1,29.02
2,50,40,2,31.98
3,22,16,1,13.48
3,14,13,1,98.97
1,18,16,1,11.99
3,39,28,1,40.49
2,31,24,1,64.58
1,38,26,1,35.58
3,48,36,1,65.73
4,39,27,1,53.56
1,23,21,1,25.98
3,43,35,1,38.41
1,25,25,1,9.99
4,28,20,1,98.46
2,66,50,1,30.38
5,28,26,1,50.95
2,32,25,1,30.88
4,22,19,1,27.27
3,22,22,1,9.48
1,15,15,1,19.31
3,35,28,1,87.0
2,24,20,1,37.68
1,20,16,1,16.96
2,21,20,1,30.94
3,55,38,1,59.33
2,30,23,1,31.38
4,52,35,1,153.75
2,18,15,1,46.9
4,16,16,1,70.96
2,50,34,1,49.98
4,44,33,1,54.28
6,68,48,1,53.58
1,10,9,1,23.19
4,31,23,1,22.95
2,81,57,1,67.98
1,21,18,1,14.97
2,24,21,1,45.98
1,12,10,1,10.5
2,17,14,1,116.76
1,17,15,1,36.0
2,21,16,1,96.7
4,34,28,1,209.33
1,14,14,1,57.99
2,17,12,1,49.97
1,25,23,1,23.19
5,53,41,1,133.95
1,11,10,1,60.79
3,59,49,1,20.97
2,10,9,1,34.98
4,53,34,1,90.56
1,29,25,1,19.99
2,25,23,1,33.98
1,51,42,1,31.99
1,24,20,1,56.99
2,14,12,1,28.9
1,15,15,1,60.07
2,79,56,1,57.98
4,18,14,1,106.93
1,23,20,1,31.0
7,33,25,1,82.93
2,22,18,1,58.98
1,11,10,1,26.99
3,24,18,1,15.37
10,34,23,1,70.52
3,22,17,1,98.97
2,26,20,1,38.38
2,39,31,1,34.58
4,67,49,1,75.76
6,31,24,1,111.93
1,11,11,1,324.24
4,19,13,1,351.12
4,22,18,1,184.94
5,38,29,1,116.93
3,43,35,1,24.47
1,21,18,1,18.39
1,18,17,1,69.18
6,33,24,1,111.41
2,59,45,1,26.98
1,42,31,1,29.99
10,83,60,1,76.07
3,49,45,1,508.46
9,36,29,1,176.61
2,39,35,1,9.97
7,46,33,1,108.85
1,15,15,1,21.99
3,19,17,1,48.57
1,23,20,1,34.19
1,12,12,1,15.59
1,28,22,1,80.0
2,23,17,1,30.58
2,14,10,1,50.58
3,13,11,1,172.08
4,31,22,1,479.75
6,61,38,1,75.38
4,61,45,1,26.89
1,24,22,1,36.99
1,12,12,1,17.99
1,11,11,1,15.51
4,67,47,1,41.96
2,98,67,1,53.58
4,42,34,1,162.23
1,11,11,1,16.19
5,41,33,1,90.78
2,19,19,1,107.48
9,35,21,1,86.84
4,31,23,1,71.34
3,123,84,1,16.97
1,11,10,1,13.31
2,33,26,1,29.78
4,31,24,1,73.76
1,18,16,1,32.99
1,16,14,1,31.19
1,15,15,1,14.99
1,14,13,1,20.0
1,16,14,1,21.99
10,74,45,1,153.91
5,144,99,1,167.74
4,47,29,1,39.56
1,11,11,1,2499.0
1,18,15,1,18.29
3,18,14,1,87.64
1,13,11,1,87.85
10,57,37,1,457.63
3,29,26,1,34.05
1,15,15,1,21.99
13,57,38,1,4289.7
2,12,12,1,24.38
2,17,13,1,41.98
3,16,16,1,42.41
9,39,34,1,105.59
1,16,15,1,43.99
4,28,21,1,77.46
4,83,57,1,64.53
5,48,38,1,69.79
1,19,16,1,20.19
1,29,26,1,23.99
15,46,36,1,356.11
4,32,24,1,67.07
2,32,25,1,23.02
3,40,33,1,44.21
5,60,42,1,40.23
2,19,17,1,51.04
2,19,15,1,73.8
1,30,25,1,18.99
3,48,41,1,27.48
1,28,22,1,33.19
1,13,11,1,98.8
1,14,12,1,45.59
2,14,11,1,643.41
1,12,11,1,46.99
1,14,11,1,43.19
2,48,41,1,25.28
4,21,15,1,109.8
1,14,12,1,5.39
1,15,14,1,76.18
4,49,36,1,91.16
3,24,18,1,18.16
7,33,26,1,150.92
2,16,14,1,27.02
2,28,22,1,103.13
1,17,13,1,27.19
1,42,41,1,16.38
2,63,49,1,226.02
1,15,13,1,8.98
1,14,11,1,150.97
1,17,13,1,34.19
2,27,27,1,87.5
2,36,27,1,25.88
3,50,35,1,864.8
1,13,12,1,24.99
1,33,30,1,22.99
2,32,27,1,228.74
1,31,23,1,705.8
1,32,26,1,21.47
2,32,23,1,227.8
1,28,20,1,98.95
3,39,29,1,50.97
1,21,19,1,24.99
4,35,27,1,29.97
1,31,27,1,21.99
3,9,9,1,52.37
3,27,25,2,59.17
3,14,13,1,56.97
1,5,5,1,24.99
2,23,17,1,42.38
12,42,30,1,1205.74
9,144,111,1,75.16
5,41,30,1,109.79
4,24,21,1,106.19
5,15,15,1,85.25
1,21,20,1,4.2
1,26,21,1,27.99
2,52,36,1,31.28
1,26,24,1,13.39
1,19,18,1,21.99
2,26,20,1,32.62
2,31,24,1,243.65
1,18,17,1,34.59
4,20,14,1,73.0
2,28,22,1,32.68
2,33,28,2,192.97
6,42,29,1,76.14
4,28,22,1,226.67
2,27,23,1,287.5
2,44,34,1,33.58
2,15,13,1,75.42
3,61,51,1,46.97
1,18,16,1,13.99
2,23,20,1,102.59
2,32,23,1,40.98
1,40,33,1,36.99
1,17,16,1,20.39
7,44,35,1,600.88
2,21,19,1,34.98
3,59,28,1,198.47
3,45,37,1,51.57
1,18,16,1,15.99
2,54,40,1,34.58
3,36,31,1,49.97
5,30,21,1,382.94
3,29,24,1,52.56
3,23,19,1,67.97
2,26,22,1,37.48
2,14,14,1,31.18
1,13,13,1,21.19
3,26,21,1,58.68
1,23,23,1,26.99
2,23,19,1,39.98
7,22,15,1,221.72
7,33,28,1,217.41
7,100,69,1,133.52
1,27,24,1,83.95
1,20,20,1,21.99
3,40,30,2,50.21
8,23,19,1,174.68
4,28,22,1,182.52
2,32,27,2,79.18
2,29,25,1,43.48
1,14,13,1,24.99
1,24,19,1,47.79
6,34,30,1,35.88
6,46,34,1,59.54
4,55,41,1,47.96
3,31,21,1,69.14
1,16,16,1,64.99
6,29,24,1,71.53
4,76,57,1,67.94
2,14,13,1,40.38
3,21,15,1,50.57
1,31,22,1,85.99
6,51,39,1,247.92
3,43,29,1,49.01
3,41,29,1,248.29
1,16,14,1,31.0
10,33,26,1,225.05
16,54,41,2,232.75
2,14,13,1,103.58
6,30,23,1,51.24
1,22,18,1,32.99
2,52,38,1,34.78
13,71,49,1,4013.56
2,27,20,1,603.4
2,36,31,1,30.54
1,25,22,1,19.31
1,3,3,1,84.99
4,35,26,1,96.99
2,48,20,1,34.78
2,15,13,1,20.78
2,19,17,1,28.98
5,41,28,1,121.36
1,19,17,1,19.63
5,54,38,1,891.5
1,27,25,1,24.99
4,44,30,1,38.95
1,14,12,1,67.99
3,24,18,1,44.81
2,14,13,1,29.68
9,22,18,1,127.31
6,63,38,1,37.09
2,19,12,1,53.98
2,20,16,1,30.82
4,33,29,1,102.96
10,30,26,1,152.74
1,17,15,1,10.39
5,91,61,1,19.97
5,14,14,1,71.71
1,31,26,1,16.19
1,18,16,1,22.58
1,14,12,1,15.99
5,26,19,1,108.9
1,24,19,1,32.99
9,25,22,1,619.55
2,23,21,1,30.26
3,42,34,1,71.17
2,27,24,1,22.57
3,28,19,1,59.97
5,36,26,1,194.7
1,17,15,1,267.7
1,13,10,1,54.9
1,15,12,1,18.31
3,17,16,1,55.61
1,26,24,1,104.4
2,32,22,1,324.9
2,47,33,1,33.62
1,14,12,1,9.99
4,40,33,1,50.49
3,34,24,1,121.37
1,30,27,1,24.19
3,50,41,1,36.95
2,53,39,1,38.38
2,23,17,1,52.98
5,31,23,1,892.5
4,37,28,1,224.2
3,53,38,2,381.54
3,17,15,1,340.92
1,51,42,1,95.52
1,52,44,1,47.49
6,37,26,1,48.49
2,10,10,1,39.18
2,61,48,1,57.18
5,38,27,1,165.28
1,18,17,1,22.99
4,32,22,1,242.85
12,72,53,2,996.12
2,21,15,1,66.18
2,27,20,2,61.38
2,22,17,1,42.56
5,33,24,1,194.7
3,14,14,1,119.94
7,51,34,1,252.66
1,22,16,1,50.79
2,53,36,1,26.9
7,46,27,1,392.54
3,59,41,1,55.24
1,15,13,1,25.99
3,68,53,1,63.97
3,22,16,1,36.41
7,38,24,1,108.44
1,16,13,1,10.5
2,45,31,1,38.98
1,14,14,1,74.19
4,23,18,1,103.0
2,45,35,1,35.3
2,18,14,1,52.34
9,54,36,1,883.25
1,14,12,1,46.98
4,35,25,1,132.66
1,16,14,1,33.19
2,51,40,1,15.43
2,21,17,1,30.82
1,27,20,1,21.59
3,45,36,1,24.97
3,78,50,1,55.44
2,16,14,1,37.78
1,12,12,1,16.99
1,13,12,1,18.49
2,4,4,1,50.62
1,9,9,1,26.99
1,22,19,1,16.99
1,17,15,1,19.99
1,24,16,1,36.99
1,19,15,1,20.99
3,46,35,1,85.92
2,56,39,1,30.49
6,63,45,1,44.26
5,24,17,1,113.07
1,10,10,1,5.99
2,43,38,1,40.68
1,16,13,1,14.99
1,15,13,1,19.99
2,71,51,1,17.49
1,19,16,1,20.59
2,18,15,1,36.28
4,23,19,1,21.0
2,84,61,1,41.38
9,114,68,1,45.43
3,34,26,1,47.81
1,30,30,1,59.99
2,26,21,1,43.38
1,28,25,1,25.39
12,101,61,1,164.03
4,40,25,1,26.24
1,53,39,1,19.39
1,15,13,1,18.99
5,33,23,1,32.95
1,23,21,1,24.99
3,34,26,1,73.73
2,39,25,1,31.78
4,105,71,1,108.26
2,74,56,1,38.98
1,23,22,1,146.99
1,45,29,1,30.19
1,18,16,1,35.19
1,19,18,1,229.95
1,28,20,1,105.99
1,15,15,1,85.8
3,43,32,1,103.35
1,12,11,1,226.95
2,33,28,1,34.18
10,55,35,1,475.12
13,37,26,1,307.69
1,13,12,1,378.4
3,19,13,1,22.73
2,44,33,1,130.48
3,32,21,1,108.17
2,29,25,1,34.98
3,22,16,1,148.7
2,17,17,1,43.98
11,55,32,1,72.14
1,14,13,1,384.4
1,8,8,1,228.95
2,24,18,1,160.8
1,17,16,1,23.19
2,62,43,1,255.28
1,18,15,1,72.7
1,12,10,1,3.99
5,36,27,1,200.55
1,20,17,1,23.59
2,21,17,1,21.42
15,117,79,4,1443.79
2,41,31,1,16.56
1,38,32,1,20.99
1,18,16,1,27.99
2,22,16,1,45.98
1,39,32,1,16.29
3,23,21,1,47.87
1,27,22,1,85.99
1,12,11,1,21.43
5,51,40,1,60.11
2,45,31,1,35.62
8,53,39,1,137.05
2,33,24,1,203.98
1,12,11,1,51.79
2,18,14,1,142.58
6,30,25,1,198.54
2,18,17,2,47.57
2,48,36,1,97.0
5,25,19,1,65.89
2,17,13,1,640.16
3,33,25,1,56.27
3,26,22,1,180.85
5,28,19,1,353.61
1,13,11,1,294.4
2,17,13,1,28.18
2,26,22,1,15.97
1,16,16,1,189.7
2,42,34,1,490.88
1,18,15,1,24.19
2,41,34,1,28.98
2,42,34,1,37.68
1,17,15,1,26.0
3,36,25,1,64.86
1,15,12,1,28.99
1,51,23,1,132.7
3,22,18,1,44.49
6,29,28,1,81.18
9,65,44,1,103.76
12,18,18,1,931.76
6,16,14,1,160.35
4,18,16,1,29.89
1,20,18,1,21.59
8,29,24,1,52.95
29,32,29,2,678.66
3,15,14,1,46.37
3,43,33,1,39.68
4,20,15,1,86.05
4,28,19,1,99.88
4,43,27,1,96.23
6,7,7,1,136.46
2,61,51,1,66.84
4,23,17,1,68.17
3,68,48,1,66.89
9,58,44,1,62.03
1,36,18,1,23.99
1,23,20,1,18.99
4,60,42,1,145.4
2,15,11,1,24.68
5,14,13,1,54.76
2,31,29,1,28.48
3,27,20,1,53.34
1,25,18,1,27.03
2,36,28,1,32.58
2,17,17,1,17.99
4,35,26,1,126.14
7,24,19,1,128.7
20,97,59,2,132.04
3,41,34,1,107.48
2,26,18,1,20.7
1,14,14,1,22.99
4,51,39,1,18.59
6,49,37,1,46.57
3,15,12,1,14.68
1,34,27,1,18.99
3,50,37,1,52.65
1,21,19,1,18.43
2,26,20,1,22.18
10,101,61,1,65.02
2,82,64,1,46.98
2,11,11,1,33.22
3,16,16,1,19.78
8,20,18,1,106.49
4,29,22,1,46.38
4,21,14,1,84.8
3,53,42,1,74.97
4,37,28,1,50.96
1,15,12,1,47.79
8,67,43,1,155.98
1,42,18,1,21.03
3,24,21,1,79.05
7,13,12,1,59.85
5,31,27,1,58.8
1,20,17,1,138.85
7,70,52,1,33.07
1,35,29,1,14.0
3,25,18,1,859.0
7,66,53,1,166.97
3,58,36,1,24.94
1,16,14,1,9.2
3,24,24,1,29.28
2,17,15,1,34.78
3,17,17,1,43.79
4,19,16,2,185.96
2,4,4,1,9.49
1,16,15,1,19.29
11,68,42,1,230.87
3,38,32,1,59.19
7,47,31,1,257.2
6,7,7,1,55.91
36,156,109,2,14060.31
2,13,12,1,26.87
2,16,15,1,52.78
1,23,20,1,51.8
2,11,11,1,42.98
3,20,16,1,103.38
5,25,18,1,24.27
4,26,17,1,17.2
1,20,17,1,12.79
1,20,16,1,18.99
4,18,15,1,63.18
1,22,19,1,84.99
3,36,32,1,45.17
8,39,24,1,44.17
3,46,31,1,19.46
4,18,17,1,53.27
2,37,33,1,94.44
6,10,10,1,36.04
2,29,21,1,87.19
1,15,14,1,228.0
7,37,22,1,49.07
4,11,11,1,21.55
3,62,51,1,49.18
6,15,12,1,111.49
7,58,38,1,58.91
7,86,57,1,48.34
2,23,18,1,26.79
3,38,29,1,69.66
5,18,17,1,58.96
4,29,20,1,52.78
1,14,14,1,19.99
4,53,36,1,65.08
6,22,18,1,251.31
1,14,12,1,9.99
6,21,19,1,56.28
3,40,29,1,31.15
1,25,23,1,21.99
1,16,13,1,35.0
1,22,19,1,27.78
1,40,32,1,22.5
9,22,18,1,78.67
2,13,13,1,23.19
2,24,21,1,31.98
5,37,31,1,46.55
1,12,12,1,13.6
1,21,14,1,26.19
4,21,15,1,20.2
1,25,20,1,25.99
5,32,29,1,30.93
5,40,29,1,33.25
4,41,32,1,25.22
10,71,45,2,148.73
1,16,14,1,14.6
4,44,31,1,43.99
1,61,57,1,434.1
2,33,31,1,70.76
2,6,6,1,36.0
3,46,36,2,107.2
1,15,12,1,52.79
2,19,18,1,35.38
5,21,19,1,110.99
5,36,25,1,56.63
2,38,28,1,251.6
5,11,11,1,28.36
2,12,11,1,321.0
3,31,28,1,36.14
1,34,31,1,23.99
21,54,32,1,299.24
1,17,17,1,11.2
4,14,14,1,22.48
1,20,18,1,25.99
3,28,28,1,32.3
4,38,32,1,41.82
1,14,13,1,328.0
1,32,21,1,39.38
6,45,32,1,439.12
1,31,25,1,86.99
1,32,25,1,21.4
8,39,31,2,120.38
8,96,74,1,84.98
1,22,17,1,88.99
5,19,19,1,78.33
4,29,21,1,55.68
1,42,37,1,23.99
2,13,13,1,64.98
1,27,24,1,86.99
9,27,24,1,99.41
6,31,22,1,109.18
2,27,23,1,423.76
6,64,48,1,421.4
3,43,35,1,32.58
13,88,55,1,50.31
3,22,20,1,36.94
3,29,20,1,39.97
4,64,49,1,81.78
3,61,47,2,69.38
1,25,23,1,14.99
4,22,17,1,54.27
6,50,33,1,71.17
12,49,41,1,109.27
1,18,16,1,44.99
5,31,20,1,114.36
2,38,27,1,59.4
2,35,26,1,24.58
1,31,26,1,8.99
2,38,26,1,19.0
10,60,54,1,121.39
4,29,21,1,64.05
1,12,11,1,20.2
3,26,20,1,28.89
1,20,16,1,32.94
4,45,34,1,41.98
5,120,83,1,23.64
7,64,40,1,77.56
3,25,25,1,35.48
2,10,10,1,20.96
4,43,37,1,27.59
1,26,20,1,34.0
1,47,40,1,12.99
1,26,24,1,20.29
2,24,19,1,42.48
1,20,20,1,20.79
2,36,25,1,32.28
2,22,19,1,27.02
6,35,30,1,56.13
1,33,24,1,20.99
15,204,145,1,169.4
2,20,16,1,44.49
3,24,22,1,32.2
4,27,23,1,31.5
2,17,15,1,30.48
4,65,51,2,49.2
2,48,41,1,53.37
3,20,18,1,68.19
2,17,15,1,31.38
1,16,14,1,775.45
3,17,13,1,43.69
2,13,13,1,40.98
4,39,28,1,29.16
10,28,23,1,73.05
2,25,22,1,56.76
1,39,28,1,49.0
3,3,3,1,32.86
3,49,40,1,57.6
1,13,13,1,39.2
7,66,50,1,77.44
8,63,43,1,75.84
2,20,16,1,39.38
7,37,25,1,81.35
2,20,16,1,29.15
5,29,22,1,186.0
6,12,12,1,77.42
1,13,13,1,122.99
8,99,65,1,642.22
2,10,8,1,62.17
5,28,26,1,41.18
2,43,40,2,13.99
6,65,45,1,468.96
1,15,15,1,16.6
10,135,108,1,101.94
2,23,19,1,49.38
8,56,51,4,95.12
1,17,17,1,33.4
4,23,18,1,139.47
3,14,14,1,24.7
3,35,26,1,112.15
6,68,49,1,109.57
5,8,8,1,51.1
3,24,17,1,209.51
3,37,33,1,47.4
5,19,16,1,36.5
2,20,20,1,23.07
1,34,24,1,13.8
9,53,36,1,288.88
3,31,25,1,87.52
5,9,9,1,55.27
1,29,24,1,17.59
3,38,35,1,30.46
2,29,25,1,14.57
1,21,21,1,43.19
1,19,17,1,17.99
3,17,15,1,485.3
3,60,39,1,233.0
3,69,56,1,18.19
1,19,16,1,19.9
2,48,33,1,50.8
1,17,14,1,86.99
1,15,14,1,23.59
19,92,63,1,232.55
1,28,23,1,82.99
3,104,92,1,50.87
2,8,8,1,70.49
3,27,21,1,25.95
2,49,42,1,27.75
2,14,14,1,33.38
1,17,14,1,65.6
1,12,10,1,19.99
1,16,15,1,136.0
7,27,20,1,144.44
6,56,40,1,2408.2
1,40,35,1,131.06
11,40,37,1,85.67
2,25,20,1,13.4
4,36,27,1,392.52
6,15,13,1,106.76
5,27,22,1,358.79
2,12,11,1,21.2
4,30,24,1,18.87
7,45,37,1,58.46
11,25,20,1,406.3
1,28,21,1,30.18
12,41,30,2,25249.26
2,26,21,1,36.28
2,20,18,1,39.7
6,30,20,1,57.16
1,46,39,1,440.02
1,13,13,1,35.35
4,23,21,1,27.59
2,48,31,1,18.1
2,24,18,1,25.98
3,41,28,1,191.18
1,17,14,1,45.98
1,17,15,1,99.8
1,13,11,1,9.97
3,69,47,1,98.35
4,29,19,1,37.14
1,27,21,1,85.99
1,71,52,1,16.39
5,70,48,1,48.29
2,24,24,1,14.2
1,23,18,1,51.0
2,24,19,1,46.98
3,36,30,1,69.17
10,85,68,1,108.76
1,31,14,1,58.0
4,38,33,1,184.81
2,21,21,1,45.98
2,37,30,1,25.98
3,32,26,1,87.68
2,20,18,1,12.48
2,23,19,1,66.5
8,77,52,1,166.76
1,18,13,1,19.0
2,16,12,1,295.4
1,24,22,1,16.29
1,32,26,1,25.99
4,62,44,1,53.4
6,33,30,1,79.74
8,58,45,1,97.02
